"id","area","weakness","expected_behavior","current_status","resolution_status","evidence_file","test_name","screenshot","commit","notes"
"W268","Ollama/local AI/providers","Ollama/local AI/providers gap 16","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W269","Ollama/local AI/providers","Ollama/local AI/providers gap 17","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W270","Ollama/local AI/providers","Ollama/local AI/providers gap 18","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W271","Ollama/local AI/providers","Ollama/local AI/providers gap 19","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W272","Ollama/local AI/providers","Ollama/local AI/providers gap 20","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W273","Ollama/local AI/providers","Ollama/local AI/providers gap 21","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-ollama.png","see git log -1 for final package commit","Closed by P008: Ollama/provider pipeline has explicit owner-approved probe to /api/tags, honest unchecked/offline/reachable/models_found/revoked states, selected model, what-will-be-sent preview, proposal-only dry-run, provider run history, revoke controls, graph/control/export/audit and mocked reachable Playwright evidence."
"W274","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 1","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W275","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 2","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W276","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 3","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W277","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 4","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W278","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 5","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W279","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 6","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W280","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 7","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W281","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 8","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
"W282","Chat/agent/flow/n8n-like automation","Chat/agent/flow/n8n-like automation gap 9","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-chat-agents-flow.png","see git log -1 for final package commit","Closed by P009: Chat/Agents/Flows now support artifact-scoped local chat, chat-message-to-proposal, dry-run agent runs with scopes/proposed actions, n8n-like flow builder trigger/condition/action, flowRuns, proposal-only mutations, graph/control/export/audit and Playwright evidence."
