"ID","Type","Workspace","PrimaryRoute","ImplementationClass","ImplementationStatus","OwnerAction","RepositoryObjects","MutationContract","Projection","GraphBacklinkProof","ReceiptAuditProof","DataControlProof","PolicyBoundary","Tests","ManualAuditNotes","EvidencePath","LastVerifiedAt"
"C16-067","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-068","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-069","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-070","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-071","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-072","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-073","Функция","Today","/app/today","P2-expand","planned","","TodayPage, DailyReview, JournalEntry, NextAction, RecoveryPlan","","","","","","","","","",""
"C16-074","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-075","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-076","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C16-077","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-078","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-079","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-080","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C16-081","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-082","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-083","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-084","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-085","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-086","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-087","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-088","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-089","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-090","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-091","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-092","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-093","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-094","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-095","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-096","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-097","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-098","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-099","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-100","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-101","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C16-102","Качество","Domains","/app/domains","Guard-only","planned-guard","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C17-001","Качество","Control","/app/control","Guard-only","planned-guard","","Receipt, DataControlItem, AuditEvent, ExportJob, DeletePreview, PrivacyZone, PermissionGrant","","","","","","","","","",""
"C17-002","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-003","Функция","Agents","/app/agents","P1-corridor","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-004","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C17-005","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-006","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-007","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-008","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-009","Функция","Chat","/app/chat","P2-expand","planned","","ChatThread, ChatMessage, MeetingNote, Contact, ConversationContext","","","","","","","","","",""
"C17-010","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-011","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-012","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-013","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-014","Функция","Core / invisible OS spine","/app/system","P0-kernel","planned","","LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge","","","","","","","","","",""
"C17-015","Функция","Control","/app/control","P2-expand","planned","","Receipt, DataControlItem, AuditEvent, ExportJob, DeletePreview, PrivacyZone, PermissionGrant","","","","","","","","","",""
"C17-016","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-017","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-018","Функция","Agents","/app/agents","P1-corridor","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-019","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-020","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-021","Функция","Plan","/app/plan","P2-expand","planned","","Task, Project, CalendarBlock, PlannerBlock, FocusSession, WeekPlan","","","","","","","","","",""
"C17-022","Качество","Agents","/app/agents","Guard-only","planned-guard","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-023","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-024","Функция","Packs","/app/packs","P3-domain","deferred-after-kernel","","PackManifest, CustomObjectType, Template, BuilderBlock, InstallImpact","","","","","","","","","",""
"C17-025","Качество","Packs","/app/packs","Guard-only","planned-guard","","PackManifest, CustomObjectType, Template, BuilderBlock, InstallImpact","","","","","","","","","",""
"C17-026","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-027","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-028","Функция","Packs","/app/packs","P3-domain","deferred-after-kernel","","PackManifest, CustomObjectType, Template, BuilderBlock, InstallImpact","","","","","","","","","",""
"C17-029","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-030","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-031","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-032","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C17-033","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C17-034","Минус","Core / invisible OS spine","/app/system","Guard-only","planned-guard","","LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge","","","","","","","","","",""
"C17-035","Минус","Agents","/app/agents","Guard-only","planned-guard","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C17-036","Минус","Agents","/app/agents","Guard-only","planned-guard","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
